"id","listid","test_cue","typed_word","testRT","cue_output_order","cue_study_position","color_condition","cue_condition","presented_color","studyRT","resp","expect_test","use_help","recall_all_q","cue_prioritem","word_prioritem","cue_postitem","word_postitem","resp_study_position","resp_cond"
"19304",2,"bowl","",11980.8299999996,1,30,"blue","remember","blue",811.377000000095,"smaller",NA,NA,NA,"remember","whale","process","palace",NA,NA
"19304",2,"concert","circus",4675.64299999923,1,10,"blue","process","red",3204.59100000031,"larger",NA,NA,NA,"process","bread","process","beach",NA,NA
"19304",2,"concert","",7302.39800000039,2,10,"blue","process","red",3204.59100000031,"larger",NA,NA,NA,"process","bread","process","beach",NA,NA
"19304",2,"cave","bone",6438.55900000047,1,8,"blue","remember","blue",4105.38199999981,"larger",NA,NA,NA,"remember","robin","process","bread",NA,NA
"19304",2,"cave","",5545.55599999952,2,8,"blue","remember","blue",4105.38199999981,"larger",NA,NA,NA,"remember","robin","process","bread",NA,NA
"19304",2,"factory","bridge",3780.93900000036,1,26,"blue","remember","blue",3392.46000000043,"larger",NA,NA,NA,"remember","bridge","process","ocean",25,"remember"
"19304",2,"factory","",8184.54999999935,2,26,"blue","remember","blue",3392.46000000043,"larger",NA,NA,NA,"remember","bridge","process","ocean",NA,NA
"19304",2,"belt","bone",5228.56499999878,1,24,"blue","process","red",1623.67100000009,"smaller",NA,NA,NA,"remember","lawyer","remember","bridge",NA,NA
"19304",2,"belt","",6745.53700000036,2,24,"blue","process","red",1623.67100000009,"smaller",NA,NA,NA,"remember","lawyer","remember","bridge",NA,NA
"19304",2,"clown","laywer",4394.82999999961,1,2,"blue","process","red",2201.26300000038,"larger",NA,NA,NA,"remember","shotgun","process","nurse",NA,NA
"19304",2,"clown","",7577.63200000033,2,2,"blue","process","red",2201.26300000038,"larger",NA,NA,NA,"remember","shotgun","process","nurse",NA,NA
"19304",2,"tooth","corn",4355.80299999914,1,14,"blue","remember","blue",1396.620999999,"smaller",NA,NA,NA,"remember","passport","process","pill",16,"remember"
"19304",2,"tooth","pill",1864.67399999883,2,14,"blue","remember","blue",1396.620999999,"smaller",NA,NA,NA,"remember","passport","process","pill",15,"process"
"19304",2,"tooth","",5745.27899999928,3,14,"blue","remember","blue",1396.620999999,"smaller",NA,NA,NA,"remember","passport","process","pill",NA,NA
"19304",2,"surgeon","dentist",6927.99799999956,1,12,"blue","process","red",3124.15600000008,"smaller",NA,NA,NA,"process","beach","remember","passport",NA,NA
"19304",2,"surgeon","",5045.44100000046,2,12,"blue","process","red",3124.15600000008,"smaller",NA,NA,NA,"process","beach","remember","passport",NA,NA
"19304",2,"orange","heart",8099.51499999943,1,18,"blue","process","red",1557.8630000003,"smaller",NA,NA,NA,"process","brain","process","nest",21,"process"
"19304",2,"orange","basket",1705.44100000022,2,18,"blue","process","red",1557.8630000003,"smaller",NA,NA,NA,"process","brain","process","nest",NA,NA
"19304",2,"orange","",2156.85399999993,3,18,"blue","process","red",1557.8630000003,"smaller",NA,NA,NA,"process","brain","process","nest",NA,NA
"19304",2,"glove","",4449.31400000036,1,6,"blue","remember","blue",4091.97199999896,"smaller",NA,NA,NA,"remember","doctor","remember","robin",NA,NA
"19303",2,"flower","burger",4869,1,10,"blue","remember","blue",918,"smaller","No","No","Yes","remember","nanny","process","house",22,"process"
"19303",2,"flower","",7079.00000000012,2,10,"blue","remember","blue",918,"smaller","No","No","Yes","remember","nanny","process","house",NA,NA
"19303",2,"crown","brain",4208,1,24,"blue","process","red",1359,"larger","No","No","Yes","remember","cookie","process","brain",25,"process"
"19303",2,"crown","heart",2842,2,24,"blue","process","red",1359,"larger","No","No","Yes","remember","cookie","process","brain",NA,NA
"19303",2,"crown","",4856,3,24,"blue","process","red",1359,"larger","No","No","Yes","remember","cookie","process","brain",NA,NA
"19303",2,"toast","burger",7097,1,18,"blue","process","red",1115,"smaller","No","No","Yes","process","opera","process","towel",22,"process"
"19303",2,"toast","",4864,2,18,"blue","process","red",1115,"smaller","No","No","Yes","process","opera","process","towel",NA,NA
"19303",2,"pole","nanny",4489,1,16,"blue","process","red",1905,"smaller","No","No","Yes","process","butler","process","opera",9,"remember"
"19303",2,"pole","butler",3360,2,16,"blue","process","red",1905,"smaller","No","No","Yes","process","butler","process","opera",15,"process"
"19303",2,"pole","",4068,3,16,"blue","process","red",1905,"smaller","No","No","Yes","process","butler","process","opera",NA,NA
"19303",2,"penny","cookie",4280,1,14,"blue","remember","blue",1801,"smaller","No","No","Yes","remember","underwear","process","butler",23,"remember"
"19303",2,"penny","burger",7484,2,14,"blue","remember","blue",1801,"smaller","No","No","Yes","remember","underwear","process","butler",22,"process"
"19303",2,"penny","",154,3,14,"blue","remember","blue",1801,"smaller","No","No","Yes","remember","underwear","process","butler",NA,NA
"19303",2,"branch","wrist",4330,1,28,"blue","process","red",2592,"larger","No","No","Yes","remember","wrist","process","barn",27,"remember"
"19303",2,"branch","pole",3853,2,28,"blue","process","red",2592,"larger","No","No","Yes","remember","wrist","process","barn",16,"process"
"19303",2,"branch","",3735,3,28,"blue","process","red",2592,"larger","No","No","Yes","remember","wrist","process","barn",NA,NA
"19303",2,"shark","brain",4106,1,26,"blue","remember","blue",1068,"larger","No","No","Yes","process","brain","remember","wrist",25,"process"
"19303",2,"shark","barn",2273,2,26,"blue","remember","blue",1068,"larger","No","No","Yes","process","brain","remember","wrist",29,"process"
"19303",2,"shark","",5545,3,26,"blue","remember","blue",1068,"larger","No","No","Yes","process","brain","remember","wrist",NA,NA
"19303",2,"dragon","valley",3474,1,2,"blue","remember","blue",1307,"larger","No","No","Yes","remember","cocktail","remember","factory",30,"remember"
"19303",2,"dragon","towel",2981.00000000012,2,2,"blue","remember","blue",1307,"larger","No","No","Yes","remember","cocktail","remember","factory",19,"process"
"19303",2,"dragon","",5466,3,2,"blue","remember","blue",1307,"larger","No","No","Yes","remember","cocktail","remember","factory",NA,NA
"19303",2,"cabin","house",2280,1,12,"blue","process","red",1219,"smaller","No","No","Yes","process","house","remember","underwear",11,"process"
"19303",2,"cabin","valley",2469,2,12,"blue","process","red",1219,"smaller","No","No","Yes","process","house","remember","underwear",30,"remember"
"19303",2,"cabin","",7168,3,12,"blue","process","red",1219,"smaller","No","No","Yes","process","house","remember","underwear",NA,NA
"19303",2,"pumpkin","towel",10295,1,4,"blue","remember","blue",1105,"smaller","No","No","Yes","remember","factory","process","bible",19,"process"
"19303",2,"pumpkin","bur",1651,2,4,"blue","remember","blue",1105,"smaller","No","No","Yes","remember","factory","process","bible",NA,NA
"19303",2,"turtle","penny",3886.00000000012,1,8,"blue","remember","blue",1314,"larger","No","No","Yes","remember","peanut","remember","nanny",14,"remember"
"19303",2,"turtle","nanny",4369,2,8,"blue","remember","blue",1314,"larger","No","No","Yes","remember","peanut","remember","nanny",9,"remember"
"19303",2,"turtle","",3650,3,8,"blue","remember","blue",1314,"larger","No","No","Yes","remember","peanut","remember","nanny",NA,NA
"19303",2,"burger","shark",3452.00000000012,1,22,"blue","process","red",1601,"smaller","No","No","Yes","process","tent","remember","cookie",26,"remember"
"19303",2,"burger","brain",1889,2,22,"blue","process","red",1601,"smaller","No","No","Yes","process","tent","remember","cookie",25,"process"
"19303",2,"burger","cookie",2731,3,22,"blue","process","red",1601,"smaller","No","No","Yes","process","tent","remember","cookie",23,"remember"
"19303",2,"burger","",3814.00000000012,4,22,"blue","process","red",1601,"smaller","No","No","Yes","process","tent","remember","cookie",NA,NA
"19303",2,"valley","dragon",4469,1,30,"blue","remember","blue",1302,"larger","No","No","Yes","process","barn","process","statue",2,"remember"
"19303",2,"valley","house",1497,2,30,"blue","remember","blue",1302,"larger","No","No","Yes","process","barn","process","statue",11,"process"
"19303",2,"valley","cabin",2427,3,30,"blue","remember","blue",1302,"larger","No","No","Yes","process","barn","process","statue",12,"process"
"19303",2,"valley","",3467,4,30,"blue","remember","blue",1302,"larger","No","No","Yes","process","barn","process","statue",NA,NA
"19303",2,"worm","house",8972.00000000012,1,20,"blue","remember","blue",1283,"smaller","No","No","Yes","process","towel","process","tent",11,"process"
"19303",2,"worm","",2976.00000000012,2,20,"blue","remember","blue",1283,"smaller","No","No","Yes","process","towel","process","tent",NA,NA
"19303",2,"lion","brain",4914,1,6,"blue","process","red",930,"larger","No","No","Yes","process","bible","remember","peanut",25,"process"
"19303",2,"lion","valley",5254.00000000012,2,6,"blue","process","red",930,"larger","No","No","Yes","process","bible","remember","peanut",30,"remember"
"19303",2,"lion","",1748,3,6,"blue","process","red",930,"larger","No","No","Yes","process","bible","remember","peanut",NA,NA
"19275",2,"eagle","buf",11981.569000027,1,30,"blue","process","red",2022.20199990261,"smaller","No","No","Yes","remember","buffalo","remember","castle",NA,NA
"19275",2,"bowl","empire",4740.40299989237,1,18,"blue","remember","blue",2646.97499992861,"smaller","No","No","Yes","process","pole","remember","carpet",16,"remember"
"19275",2,"bowl","planet",6990.77899984759,2,18,"blue","remember","blue",2646.97499992861,"smaller","No","No","Yes","process","pole","remember","carpet",NA,NA
"19275",2,"bowl","",219.169999997364,3,18,"blue","remember","blue",2646.97499992861,"smaller","No","No","Yes","process","pole","remember","carpet",NA,NA
"19275",2,"cage","shark",6158.91000001377,1,20,"blue","process","red",838.718999903591,"smaller","No","No","Yes","remember","carpet","process","lemon",NA,NA
"19275",2,"cage","",5823.2899998934,2,20,"blue","process","red",838.718999903591,"smaller","No","No","Yes","remember","carpet","process","lemon",NA,NA
"19275",2,"underwear","wolf",5501.73399990122,1,24,"blue","remember","blue",989.967999817745,"smaller","No","No","Yes","remember","pilot","remember","wolf",25,"remember"
"19275",2,"underwear","monkey",5245.68999985454,2,24,"blue","remember","blue",989.967999817745,"smaller","No","No","Yes","remember","pilot","remember","wolf",28,"remember"
"19275",2,"underwear","",1201.70400000794,3,24,"blue","remember","blue",989.967999817745,"smaller","No","No","Yes","remember","pilot","remember","wolf",NA,NA
"19275",2,"sink","wolf",7850.68399992085,1,26,"blue","process","red",1487.54299984523,"smaller","No","No","Yes","remember","wolf","process","bush",25,"remember"
"19275",2,"sink","",4118.63899995398,2,26,"blue","process","red",1487.54299984523,"smaller","No","No","Yes","remember","wolf","process","bush",NA,NA
"19275",2,"wallet","wrist",5965.36399988143,1,6,"blue","process","red",2943.76399987948,"larger","No","No","Yes","process","wrist","process","pizza",5,"process"
"19275",2,"wallet","",6010.82499989355,2,6,"blue","process","red",2943.76399987948,"larger","No","No","Yes","process","wrist","process","pizza",NA,NA
"19275",2,"lion","circus",4993.44900001667,1,2,"blue","process","red",21674.9469998255,"larger","No","No","Yes","process","mouse","remember","belt",4,"remember"
"19275",2,"lion","",6977.6739999128,2,2,"blue","process","red",21674.9469998255,"larger","No","No","Yes","process","mouse","remember","belt",NA,NA
"19275",2,"empire","bowl",3694.11599996267,1,16,"blue","remember","blue",877.87099994102,"larger","No","No","Yes","process","tiger","process","pole",18,"remember"
"19275",2,"empire","cherry",6856.98399982182,2,16,"blue","remember","blue",877.87099994102,"larger","No","No","Yes","process","tiger","process","pole",13,"remember"
"19275",2,"empire","",1402.29799999157,3,16,"blue","remember","blue",877.87099994102,"larger","No","No","Yes","process","tiger","process","pole",NA,NA
"19275",2,"monkey","wolf",3862.69999987644,1,28,"blue","remember","blue",3165.25699990365,"smaller","No","No","Yes","process","bush","remember","buffalo",25,"remember"
"19275",2,"monkey","buffalo",7739.21300000907,2,28,"blue","remember","blue",3165.25699990365,"smaller","No","No","Yes","process","bush","remember","buffalo",29,"remember"
"19275",2,"monkey","",352.557999938494,3,28,"blue","remember","blue",3165.25699990365,"smaller","No","No","Yes","process","bush","remember","buffalo",NA,NA
"19275",2,"nest","glove",4466.42999983812,1,12,"blue","process","red",2231.34900001821,"larger","No","No","Yes","remember","glove","remember","cherry",11,"remember"
"19275",2,"nest","",3119.1179999786,2,12,"blue","process","red",2231.34900001821,"larger","No","No","Yes","remember","glove","remember","cherry",NA,NA
"19275",2,"nest","",4374.30499999481,3,12,"blue","process","red",2231.34900001821,"larger","No","No","Yes","remember","glove","remember","cherry",NA,NA
"19275",2,"harbor","glove",4883.57800000906,1,14,"blue","remember","blue",1697.68399983819,"larger","No","No","Yes","remember","cherry","process","tiger",11,"remember"
"19275",2,"harbor","",7079.56399994297,2,14,"blue","remember","blue",1697.68399983819,"larger","No","No","Yes","remember","cherry","process","tiger",NA,NA
"19275",2,"valley","nest",2630.54199999536,1,10,"blue","process","red",943.751999949047,"larger","No","No","Yes","process","tooth","remember","glove",12,"process"
"19275",2,"valley","",9351.76500001259,2,10,"blue","process","red",943.751999949047,"larger","No","No","Yes","process","tooth","remember","glove",NA,NA
"19275",2,"badge","tooth",3507.44300000661,1,8,"blue","remember","blue",1493.08599980612,"smaller","No","No","Yes","process","pizza","process","tooth",9,"process"
"19275",2,"badge","",8466.28599990287,2,8,"blue","remember","blue",1493.08599980612,"smaller","No","No","Yes","process","pizza","process","tooth",NA,NA
"19275",2,"chicken","pilot",11255.1999999885,1,22,"blue","remember","blue",1531.70299980033,"larger","No","No","Yes","process","lemon","remember","pilot",23,"remember"
"19275",2,"chicken","",717.970999966143,2,22,"blue","remember","blue",1531.70299980033,"larger","No","No","Yes","process","lemon","remember","pilot",NA,NA
