"id","listid","study_position","color_condition","trial_condition","presented_color","word1","studyRT","resp","expect_test","use_help","recall_all_q","output_pos1","testRT","acc","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","X","larger_p","sizeRT","size_group","lp_prioritem1","lp_prioritem","sizeg_prioritem1","sizeg_prioritem","size_diff"
"19289",1,30,"blue","process","red","cookie",6975.11599989654,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",51,"0.06",1541,"0","0.64","0.64","1","1",-1
"19289",2,1,"blue","process","red","fruit",8396.17499984649,"smaller","No","No","Yes",NA,NA,0,NA,NA,NA,NA,76,"0.08",1500.67200000077,"0",NA,NA,"0","0",0
"19289",2,2,"blue","process","red","badge",4801.27299988386,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",4,"0.05",1614.68500001932,"0","0.08","0.08","0","0",0
"19289",2,3,"blue","process","red","underwear",2481.82899997174,"larger","No","No","Yes",6,5270.40900024376,1,"process","process",-1.5,"process2",169,"0.07",1677.94099999992,"0","0.05","0.05","0","0",0
"19289",2,4,"blue","remember","blue","bride",3966.83300004783,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",23,"0.95",1593.96600015089,"2","0.07","0.07","0","0",2
"19289",2,5,"blue","remember","blue","boot",2236.27199985413,"larger","No","No","Yes",1,9079.28899989324,1,"remember","remember",0.5,"remember1",17,"0.33",2505.75500000024,"1","0.95","0.95","2","2",-1
"19289",2,6,"blue","remember","blue","belt",3840.29400003492,"smaller","No","No","Yes",27,2522.10600007162,1,"remember","remember",1.5,"remember2",12,"0.2",1620.95999999903,"0","0.33","0.33","1","1",-1
"19289",2,7,"blue","process","red","nanny",2277.02799999167,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",107,"0.97",1486.07750004,"2","0.2","0.2","0","0",2
"19289",2,8,"blue","remember","blue","penny",3784.85600015626,"smaller","No","No","Yes",11,4073.74699985166,1,"process","process",-0.5,"process1",119,"0.07",1438.30700000236,"0","0.97","0.97","2","2",-2
"19289",2,9,"blue","remember","blue","brain",4474.66899989941,"larger","No","No","Yes",26,4493.34100027429,1,"remember","remember",0.5,"remember1",19,"0.25",2218.95500000322,"1","0.07","0.07","0","0",1
"19289",2,10,"blue","process","red","table",1987.75600005465,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",156,"0.94",1478.23850001189,"2","0.25","0.25","1","1",1
"19289",2,11,"blue","remember","blue","sheep",5678.43999989645,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",143,"0.97",1454.98,"2","0.94","0.94","2","2",0
"19289",2,12,"blue","process","red","elephant",2000.81800006516,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",67,"0.95",1346.57799998201,"2","0.97","0.97","2","2",0
"19289",2,13,"blue","remember","blue","horn",2012.10500022816,"smaller","No","No","Yes",8,4302.31700023985,1,"process","process",-0.5,"process1",86,"0.2",1624.69700003439,"0","0.95","0.95","2","2",-2
"19289",2,14,"blue","remember","blue","finger",3230.48700012988,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",71,"0.03",1513.66400000223,"0","0.2","0.2","0","0",0
"19289",2,15,"blue","process","red","forest",2172.33900005033,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",73,"0.96",1354.68499999994,"2","0.03","0.03","0","0",2
"19289",2,16,"blue","remember","blue","horse",2100.42700023332,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",87,"0.96",1394.81150000085,"2","0.96","0.96","2","2",0
"19289",2,17,"blue","process","red","bedroom",4505.07600000012,"smaller","No","No","Yes",29,7301.17999985162,1,"remember","remember",0.5,"remember1",11,"0.98",1545.38050000663,"2","0.96","0.96","2","2",0
"19289",2,18,"blue","process","red","cave",3245.33200026723,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",36,"0.97",1454.27700001315,"2","0.98","0.98","2","2",0
"19289",2,19,"blue","process","red","medal",1944.77299983543,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",103,"0.1",1445.23599997174,"0","0.97","0.97","2","2",-2
"19289",2,20,"blue","remember","blue","lawyer",18971.5909998477,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",97,"0.93",1466.98499981374,"2","0.1","0.1","0","0",2
"19289",2,21,"blue","process","red","bone",6597.90000015358,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",16,"0.27",1787.56600000022,"1","0.93","0.93","2","2",-1
"19289",2,22,"blue","process","red","banana",4716.35599998711,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",5,"0.05",1460.40599995904,"0","0.27","0.27","1","1",-1
"19289",2,23,"blue","remember","blue","butler",2956.87800003332,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",29,"0.93",1655.49150000263,"2","0.05","0.05","0","0",2
"19289",2,24,"blue","process","red","basement",4452.10499994154,"smaller","No","No","Yes",3,6201.91799982917,1,"remember","remember",0.5,"remember1",8,"0.92",1402.31650009591,"2","0.93","0.93","2","2",0
"19289",2,25,"blue","remember","blue","couch",2853.4459998454,"smaller","No","No","Yes",14,5799.3419999918,1,"process","process",-0.5,"process1",54,"0.97",1539.35100003798,"2","0.92","0.92","2","2",0
"19289",2,26,"blue","remember","blue","taxi",4080.93299991847,"larger","No","No","Yes",32,8354.75799987745,1,"remember","remember",0.5,"remember1",158,"0.97",1475.3650000044,"2","0.97","0.97","2","2",0
"19289",2,27,"blue","process","red","elevator",3361.66599990171,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",68,"0.99",1494.99999999994,"2","0.97","0.97","2","2",0
"19289",2,28,"blue","remember","blue","bridge",3038.86000026646,"larger","No","No","Yes",19,4811.76100013475,1,"process","process",-0.5,"process1",24,"0.96",1463.52099999218,"2","0.99","0.99","2","2",0
"19289",2,29,"blue","process","red","tunnel",3960.95600023679,"larger","No","No","Yes",16,5056.50800017477,1,"remember","remember",0.5,"remember1",167,"0.91",1495.80600011745,"2","0.96","0.96","2","2",0
"19289",2,30,"blue","remember","blue","priest",3479.91200006218,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",131,"0.91",1340.24100000004,"2","0.91","0.91","2","2",0
"19290",1,1,"blue","remember","blue","frog",9204.9329999662,"larger","No","No","Yes",NA,NA,0,NA,NA,NA,NA,75,"0.07",1481.0869999952,"0",NA,NA,"2","2",-2
"19290",1,2,"blue","remember","blue","surgeon",3780.41799992835,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",154,"0.98",1621.28500001953,"2","0.07","0.07","0","0",2
"19290",1,3,"blue","remember","blue","soda",3788.12499994249,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",147,"0.1",1583.08849999862,"0","0.98","0.98","2","2",-2
"19290",1,4,"blue","remember","blue","pizza",3192.66499993997,"larger","No","No","Yes",1,7216.80899999361,1,"remember","remember",2.5,"remember3",127,"0.64",1831.17200000328,"1","0.1","0.1","0","0",1
"19290",1,5,"blue","remember","blue","hammer",1718.07199995965,"smaller","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",82,"0.24",1560.7815000547,"1","0.64","0.64","1","1",0
"19290",1,6,"blue","process","red","pilot",2546.7699999318,"larger","No","No","Yes",3,10522.5349999947,1,"remember","remember",2.5,"remember3",124,"0.91",1651.86500009929,"2","0.24","0.24","1","1",1
"19290",1,7,"blue","process","red","orange",6364.83499996585,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",114,"0",1389.25200000464,"0","0.91","0.91","2","2",-2
"19290",1,8,"blue","remember","blue","coast",2252.43499999226,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",48,"0.97",1531.26000000001,"2","0","0","0","0",2
"19290",1,9,"blue","process","red","factory",4550.89099998237,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",70,"0.94",1432.45599999957,"2","0.97","0.97","2","2",0
"19290",1,10,"blue","remember","blue","universe",1575.54699994298,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",170,"0.95",1398.19600004651,"2","0.94","0.94","2","2",0
"19290",1,11,"blue","process","red","circus",1806.71299999009,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",44,"0.96",1324.48199996236,"2","0.95","0.95","2","2",0
"19290",1,12,"blue","process","red","ocean",9522.39599997445,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",112,"0.96",1456.75249996094,"2","0.96","0.96","2","2",0
"19290",1,13,"blue","process","red","horse",2059.39099990309,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",87,"0.96",1394.81150000085,"2","0.96","0.96","2","2",0
"19290",1,14,"blue","remember","blue","pearl",2563.73599996511,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",118,"0.04",1411.49400002824,"0","0.96","0.96","2","2",-2
"19290",1,15,"blue","remember","blue","ranch",14801.5490000029,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",136,"0.88",1406.66499988583,"2","0.04","0.04","0","0",2
"19290",1,16,"blue","process","red","costume",3041.75599999295,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",53,"0.88",1863.09999999851,"2","0.88","0.88","2","2",0
"19290",1,17,"blue","process","red","pole",7241.68599998986,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",129,"0.73",1993.16800000006,"1","0.88","0.88","2","2",-1
"19290",1,18,"blue","process","red","bread",3361.1619999425,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",21,"0.28",1634.0530000013,"1","0.73","0.73","1","1",0
"19290",1,19,"blue","remember","blue","empire",4462.85799991293,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",69,"0.95",1570.91800000297,"2","0.28","0.28","1","1",1
"19290",1,20,"blue","remember","blue","wallet",7645.95799995295,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",174,"0.06",1343.66400009574,"0","0.95","0.95","2","2",-2
"19290",1,21,"blue","process","red","banana",5003.69299991673,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",5,"0.05",1460.40599995904,"0","0.06","0.06","0","0",0
"19290",1,22,"blue","remember","blue","virus",11477.3069999175,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",172,"0.13",1522.9034999996,"0","0.05","0.05","0","0",0
"19290",1,23,"blue","remember","blue","casino",1570.37899995106,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",34,"0.99",1465.81299993953,"2","0.13","0.13","0","0",2
"19290",1,24,"blue","remember","blue","penny",1569.38699998125,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",119,"0.07",1438.30700000236,"0","0.99","0.99","2","2",-2
"19290",1,25,"blue","process","red","fort",2658.35999994527,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",74,"0.93",1491.44799999881,"2","0.07","0.07","0","0",2
"19290",1,26,"blue","process","red","tower",4804.41899997357,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",165,"0.96",1340.16099998227,"2","0.93","0.93","2","2",0
"19290",1,27,"blue","remember","blue","turtle",1560.97599997662,"smaller","No","No","Yes",2,6415.08099998243,1,"process","process",-1.5,"process2",168,"0.47",2031.28700013083,"1","0.96","0.96","2","2",-1
"19290",1,28,"blue","process","red","tent",1920.20899995998,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",159,"0.91",1397.86800000857,"2","0.47","0.47","1","1",1
"19290",1,29,"blue","process","red","window",4008.56099994318,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",177,"0.87",1648.16399981343,"2","0.91","0.91","2","2",0
"19290",1,30,"blue","process","red","nanny",5652.66999992344,"larger","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",107,"0.97",1486.07750004,"2","0.87","0.87","2","2",0
"19290",2,1,"blue","process","red","eagle",11988.3319999122,"smaller","No","No","Yes",28,6564.02299995744,1,NA,NA,NA,NA,65,"0.82",1791.70799999807,"2",NA,NA,"2","2",0
"19290",2,2,"blue","remember","blue","diamond",2023.34199993638,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",60,"0.04",1559.91900000353,"0","0.82","0.82","2","2",-2
"19290",2,3,"blue","remember","blue","underwear",3392.41399990721,"smaller","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",169,"0.07",1677.94099999992,"0","0.04","0.04","0","0",0
"19290",2,4,"blue","process","red","bowl",6785.78499993216,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",18,"0.17",1661.06599995529,"0","0.07","0.07","0","0",0
"19290",2,5,"blue","remember","blue","island",2380.83599999605,"larger","No","No","Yes",32,5960.11299999361,1,"process","process",-0.5,"process1",89,"0.98",1285.19300001743,"2","0.17","0.17","0","0",2
"19290",2,6,"blue","remember","blue","devil",2139.94099991291,"smaller","No","No","Yes",35,6092.35299995681,1,"remember","remember",0.5,"remember1",59,"0.89",1617.07800001028,"2","0.98","0.98","2","2",0
"19290",2,7,"blue","process","red","goose",3610.29200000386,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",80,"0.86",1662.9050000087,"2","0.89","0.89","2","2",0
"19290",2,8,"blue","remember","blue","lion",2018.23399999179,"larger","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",100,"0.97",1492.27800001407,"2","0.86","0.86","2","2",0
"19290",2,9,"blue","remember","blue","child",1208.51299996697,"smaller","No","No","Yes",8,7203.08599996031,1,"remember","remember",0.5,"remember1",40,"0.96",1589.86700008204,"2","0.97","0.97","2","2",0
"19290",2,10,"blue","remember","blue","lamp",2918.1580000075,"smaller","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",95,"0.61",1847.54699999926,"1","0.96","0.96","2","2",-1
"19290",2,11,"blue","remember","blue","soldier",1076.8439999246,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",148,"0.9",1370.8480000837,"2","0.61","0.61","1","1",1
"19290",2,12,"blue","process","red","pipe",3631.51499999058,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",125,"0.34",1750.15300000925,"1","0.9","0.9","2","2",-1
"19290",2,13,"blue","process","red","robin",1576.67299999483,"smaller","No","No","Yes",25,956.748999931151,1,"process","process",-0.5,"process1",137,"0.14",1561.00450000359,"0","0.34","0.34","1","1",-1
"19290",2,14,"blue","process","red","spider",2764.46899995534,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",149,"0.01",1502.68999999884,"0","0.14","0.14","0","0",0
"19290",2,15,"blue","remember","blue","rabbit",1030.37299993937,"larger","No","No","Yes",19,3323.7679999934,1,"process","process",-2.5,"process3",134,"0.4",1743.23900000006,"1","0.01","0.01","0","0",1
"19290",2,16,"blue","remember","blue","palace",1632.95499992371,"larger","No","No","Yes",4,7751.51999999373,1,"remember","remember",0.5,"remember1",115,"0.97",1318.67450000487,"2","0.4","0.4","1","1",1
"19290",2,17,"blue","process","red","tunnel",6090.08999999613,"larger","No","No","Yes",13,2309.42099990021,1,"remember","remember",1.5,"remember2",167,"0.91",1495.80600011745,"2","0.97","0.97","2","2",0
"19290",2,18,"blue","process","red","sheep",1686.88899996947,"smaller","No","No","Yes",24,4012.37300001387,1,"process","process",-0.5,"process1",143,"0.97",1454.98,"2","0.91","0.91","2","2",0
"19290",2,19,"blue","process","red","bible",2177.38299990376,"smaller","No","No","Yes",NA,NA,0,"process","process",-1.5,"process2",13,"0.16",1532.05599990091,"0","0.97","0.97","2","2",-2
"19290",2,20,"blue","process","red","bacon",3041.10199990589,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",3,"0.05",1420.73950006066,"0","0.16","0.16","0","0",0
"19290",2,21,"blue","process","red","whistle",2028.95200001402,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",176,"0.03",1441.00849999982,"0","0.05","0.05","0","0",0
"19290",2,22,"blue","process","red","table",1369.88899995526,"larger","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",156,"0.94",1478.23850001189,"2","0.03","0.03","0","0",2
"19290",2,23,"blue","process","red","whale",1512.23599994555,"larger","No","No","Yes",10,6644.88999997382,1,"process","process",-2.5,"process3",175,"0.95",1533.23600000178,"2","0.94","0.94","2","2",0
"19290",2,24,"blue","process","red","worm",2291.49399997527,"smaller","No","No","Yes",NA,NA,0,"process","process",-2.5,"process3",179,"0.04",1334.6285000018,"0","0.95","0.95","2","2",-2
"19290",2,25,"blue","remember","blue","bucket",1186.17899992014,"larger","No","No","Yes",3,3473.78500000364,1,"process","process",-2.5,"process3",25,"0.7",1703.95299999288,"1","0.04","0.04","0","0",1
"19290",2,26,"blue","remember","blue","sink",4503.56799997413,"larger","No","No","Yes",NA,NA,0,"remember","remember",0.5,"remember1",145,"0.88",1538.00000000006,"2","0.7","0.7","1","1",1
"19290",2,27,"blue","remember","blue","clinic",2035.45999997226,"larger","No","No","Yes",NA,NA,0,"remember","remember",1.5,"remember2",45,"0.96",1480.84499999776,"2","0.88","0.88","2","2",0
"19290",2,28,"blue","remember","blue","passport",1637.16699996521,"smaller","No","No","Yes",15,5328.13599999598,1,"remember","remember",2.5,"remember3",116,"0.09",1438.31699995766,"0","0.96","0.96","2","2",-2
"19290",2,29,"blue","process","red","school",2396.24999996787,"larger","No","No","Yes",NA,NA,0,"remember","remember",2.5,"remember3",141,"0.95",1458.22699999844,"2","0.09","0.09","0","0",2
"19290",2,30,"blue","remember","blue","potato",2070.02599996352,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",130,"0.07",1408.5515000009,"0","0.95","0.95","2","2",-2
"19291",1,1,"blue","remember","blue","waiter",2608.53899997895,"larger","No","No","Yes",1,4214.08899997588,1,NA,NA,NA,NA,173,"0.94",1411.74150000044,"2",NA,NA,"0","0",2
"19291",1,2,"blue","process","red","banana",1568.1899999836,"smaller","No","No","Yes",4,3500.36999999871,1,"remember","remember",0.5,"remember1",5,"0.05",1460.40599995904,"0","0.94","0.94","2","2",-2
"19291",1,3,"blue","process","red","soda",1528.57199999526,"smaller","No","No","Yes",NA,NA,0,"process","process",-0.5,"process1",147,"0.1",1583.08849999862,"0","0.05","0.05","0","0",0
