"id","listid","study_position","color_condition","trial_condition","presented_color","word1","presented_position","studyRT","resp","expect_test","use_help","exp_duration","recall_all_q","output_pos1","testRT1","recall_acc","exclude","loc_resp","loc_rt","loc_test_serial_position","cue_prioritem1","cue_prioritem","cue_consec_value","cue_consec_lab","pos_prioritem1","pos_prioritem","math_acc","n","loc_acc"
"137",1,18,"blue","process","red","palace","1",1114.67999997211,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","3","3",0.8,10,NA
"137",1,19,"blue","remember","blue","barrel","2",2070.15499991237,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",4996.46900002775,9,"process","process",-0.5,"process1","1","1",0.8,10,0
"137",1,20,"blue","remember","blue","bread","2",1620.977000046,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",1705.9270000715,11,"remember","remember",0.5,"remember1","2","2",0.8,10,0
"137",1,21,"blue","process","red","elephant","4",1694.84200002637,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.8,10,NA
"137",1,22,"blue","remember","blue","ocean","4",2212.87100005534,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",3731.1289999095,4,"process","process",-0.5,"process1","4","4",0.8,10,1
"137",1,23,"blue","process","red","pipe","2",1663.24400003057,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.8,10,NA
"137",1,24,"blue","remember","blue","statue","4",1247.06999999791,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",1413.27199991338,13,"process","process",-0.5,"process1","2","2",0.8,10,1
"137",1,25,"blue","process","red","mouse","2",1867.79100007995,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","4","4",0.8,10,NA
"137",1,26,"blue","process","red","jungle","4",1293.94999986031,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.8,10,NA
"137",1,27,"blue","process","red","tunnel","3",1477.93499994947,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","4","4",0.8,10,NA
"137",1,28,"blue","remember","blue","potato","1",1371.57300004567,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",3209.26600001822,7,"process","process",-2.5,"process3","3","3",0.8,10,0
"137",1,29,"blue","remember","blue","devil","3",2871.76800003153,"larger","No","No",16.9488574166666,"Yes",3,2395.13299990178,1,FALSE,"3",1714.946000066,5,"remember","remember",0.5,"remember1","1","1",0.8,10,1
"137",1,30,"blue","process","red","stairs","4",1679.88699988445,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","3","3",0.8,10,NA
"137",1,31,"blue","process","red","orange","4",1305.11699988006,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.8,10,NA
"137",1,32,"blue","remember","blue","brick","4",1822.37000003591,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",5204.21000004944,8,"process","process",-1.5,"process2","4","4",0.8,10,0
"137",2,1,"blue","process","red","nanny","1",11720.7710000325,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",1555.96900001413,3,NA,NA,NA,NA,"4","4",0.8,10,0
"137",2,2,"blue","remember","blue","harbor","2",1253.70399991807,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2481.19900004996,6,"process","process",-0.5,"process1","1","1",0.8,10,0
"137",2,3,"blue","remember","blue","priest","2",1087.2460000125,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",799.861999855959,4,"remember","remember",0.5,"remember1","2","2",0.8,10,1
"137",2,4,"blue","remember","blue","curtain","3",1479.20299986366,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2858.84199995501,20,"remember","remember",1.5,"remember2","2","2",0.8,10,1
"137",2,5,"blue","process","red","flower","3",1781.26099995233,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",2080.42999998434,17,"remember","remember",2.5,"remember3","3","3",0.8,10,0
"137",2,6,"blue","process","red","carpet","1",1841.81099993153,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",3482.8019999729,1,"process","process",-0.5,"process1","3","3",0.8,10,0
"137",2,7,"blue","process","red","bride","1",1357.87799999514,"larger","No","No",16.9488574166666,"Yes",1,4175.97399992857,1,FALSE,"2",1237.9520000082,9,"process","process",-1.5,"process2","1","1",0.8,10,0
"137",2,8,"blue","remember","blue","fort","1",773.659000046086,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",2060.18600004888,28,"process","process",-2.5,"process3","1","1",0.8,10,1
"137",2,9,"blue","process","red","bush","4",1998.14999997639,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",1898.74100007862,24,"remember","remember",0.5,"remember1","1","1",0.8,10,0
"137",2,10,"blue","process","red","garden","4",990.861999957706,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",1796.4769999925,18,"process","process",-0.5,"process1","4","4",0.8,10,1
"137",2,11,"blue","process","red","wolf","4",1737.52999985544,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",1952.31900005019,2,"process","process",-1.5,"process2","4","4",0.8,10,0
"137",2,12,"blue","remember","blue","taxi","3",1007.14799988701,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2221.02599994699,31,"process","process",-2.5,"process3","4","4",0.8,10,1
"137",2,13,"blue","process","red","diamond","4",1081.46499989589,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2467.50399988994,29,"remember","remember",0.5,"remember1","3","3",0.8,10,0
"137",2,14,"blue","remember","blue","cabin","3",1019.41700003133,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",990.000999914133,7,"process","process",-0.5,"process1","4","4",0.8,10,1
"137",2,15,"blue","remember","blue","pilot","3",996.661999911419,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",1142.92900006275,13,"remember","remember",0.5,"remember1","3","3",0.8,10,0
"137",2,16,"blue","remember","blue","bucket","1",1694.69899995264,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",2308.99399988726,32,"remember","remember",1.5,"remember2","3","3",0.8,10,0
"137",2,17,"blue","process","red","corn","2",1101.62400007702,"smaller","No","No",16.9488574166666,"Yes",4,2125.99700007658,1,FALSE,"2",900.817000037408,14,"remember","remember",2.5,"remember3","1","1",0.8,10,1
"137",2,18,"blue","process","red","empire","3",839.494999885443,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",1719.9540000282,19,"process","process",-0.5,"process1","2","2",0.8,10,1
"137",2,19,"blue","process","red","worm","2",919.731999931391,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",2002.24699987075,22,"process","process",-1.5,"process2","3","3",0.8,10,1
"137",2,20,"blue","process","red","dog","2",1884.04399998032,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",1861.71299991128,8,"process","process",-2.5,"process3","2","2",0.8,10,0
"137",2,21,"blue","process","red","factory","2",835.48299993691,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2777.69599987054,5,"process","process",-2.5,"process3","2","2",0.8,10,0
"137",2,22,"blue","remember","blue","bowl","1",1412.24000002712,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",1105.21999993222,26,"process","process",-2.5,"process3","2","2",0.8,10,1
"137",2,23,"blue","remember","blue","train","4",794.097000014968,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"1",3625.50899988343,25,"remember","remember",0.5,"remember1","1","1",0.8,10,0
"137",2,24,"blue","remember","blue","shark","4",1032.0109999628,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",2875.83499997458,11,"remember","remember",1.5,"remember2","4","4",0.8,10,0
"137",2,25,"blue","process","red","knife","1",966.836000005016,"smaller","No","No",16.9488574166666,"Yes",2,5039.57600006601,1,FALSE,"3",2163.80899985577,12,"remember","remember",2.5,"remember3","4","4",0.8,10,0
"137",2,26,"blue","process","red","jewelry","3",1457.35999990779,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"3",1245.11400008004,15,"process","process",-0.5,"process1","1","1",0.8,10,1
"137",2,27,"blue","remember","blue","lawyer","4",1071.19500005816,"larger","No","No",16.9488574166666,"Yes",3,3699.90599986014,1,FALSE,"2",1335.22499991267,27,"process","process",-1.5,"process2","3","3",0.8,10,0
"137",2,28,"blue","remember","blue","string","2",1276.06700004265,"smaller","No","No",16.9488574166666,"Yes",6,1905.22999998881,1,FALSE,"2",1640.91699996078,16,"remember","remember",0.5,"remember1","4","4",0.8,10,1
"137",2,29,"blue","remember","blue","forest","1",663.592000032193,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",1586.92699991656,21,"remember","remember",1.5,"remember2","2","2",0.8,10,0
"137",2,30,"blue","remember","blue","badge","4",1147.17399997241,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"4",1365.43600001198,30,"remember","remember",2.5,"remember3","1","1",0.8,10,1
"137",2,31,"blue","process","red","horn","3",1464.76699986542,"smaller","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",1052.48299991107,23,"remember","remember",2.5,"remember3","4","4",0.8,10,0
"137",2,32,"blue","remember","blue","dentist","2",909.326000025729,"larger","No","No",16.9488574166666,"Yes",NA,NA,0,FALSE,"2",899.261999953073,10,"process","process",-0.5,"process1","3","3",0.8,10,1
"138",1,1,"red","remember","red","pumpkin","3",2140.2559999767,"larger","No","No",12.4631638333328,"Yes",4,3740.81099996617,1,FALSE,"3",3095.00599995092,12,NA,NA,NA,NA,"2","2",0.892857142857143,28,1
"138",1,2,"red","remember","red","knife","3",1839.3019999498,"smaller","No","No",12.4631638333328,"Yes",2,4369.09999996307,1,FALSE,"3",2136.69799996907,5,"remember","remember",0.5,"remember1","3","3",0.892857142857143,28,1
"138",1,3,"red","remember","red","potato","4",1667.15399996275,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"3",3098.90299998241,8,"remember","remember",1.5,"remember2","3","3",0.892857142857143,28,0
"138",1,4,"red","process","blue","statue","4",1784.9859999645,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","4","4",0.892857142857143,28,NA
"138",1,5,"red","process","blue","castle","3",1249.79999995904,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.892857142857143,28,NA
"138",1,6,"red","process","blue","underwear","1",1815.43499996079,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","3","3",0.892857142857143,28,NA
"138",1,7,"red","process","blue","liver","4",1673.37799994575,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","1","1",0.892857142857143,28,NA
"138",1,8,"red","process","blue","peanut","1",4327.76199998653,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","4","4",0.892857142857143,28,NA
"138",1,9,"red","process","blue","medal","1",5334.73499997832,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-2.5,"process3","1","1",0.892857142857143,28,NA
"138",1,10,"red","remember","red","tiger","1",2372.487999946,"larger","No","No",12.4631638333328,"Yes",1,5862.22699996992,1,FALSE,"1",1848.6619999645,10,"process","process",-2.5,"process3","1","1",0.892857142857143,28,1
"138",1,11,"red","remember","red","lawyer","2",9029.9169999853,"larger","No","No",12.4631638333328,"Yes",7,1777.16899999167,1,FALSE,"2",2535.3099999894,2,"remember","remember",0.5,"remember1","1","1",0.892857142857143,28,1
"138",1,12,"red","process","blue","valley","3",3128.07799998832,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.892857142857143,28,NA
"138",1,13,"red","remember","red","window","1",1355.99399995471,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"1",1854.29499999178,9,"process","process",-0.5,"process1","3","3",0.892857142857143,28,1
"138",1,14,"red","process","blue","blanket","4",3734.25399997819,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.892857142857143,28,NA
"138",1,15,"red","remember","red","empire","1",2404.9999999713,"larger","No","No",12.4631638333328,"Yes",8,1989.62099999061,1,FALSE,"2",2603.47899995488,11,"process","process",-0.5,"process1","4","4",0.892857142857143,28,0
"138",1,16,"red","process","blue","tower","2",3470.48799997295,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",0.5,"remember1","1","1",0.892857142857143,28,NA
"138",1,17,"red","process","blue","jungle","1",1143.45399996961,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.892857142857143,28,NA
"138",1,18,"red","process","blue","steak","2",1582.41099994539,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-1.5,"process2","1","1",0.892857142857143,28,NA
"138",1,19,"red","process","blue","chicken","3",2898.60699995575,"smaller","No","No",12.4631638333328,"Yes",10,3608.1799999628,1,FALSE,NA,NA,NA,"process","process",-2.5,"process3","2","2",0.892857142857143,28,NA
"138",1,20,"red","remember","red","bush","3",1567.15899998727,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"3",4828.04599998775,1,"process","process",-2.5,"process3","3","3",0.892857142857143,28,1
"138",1,21,"red","remember","red","phone","2",1243.83099998228,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",3558.30299999804,7,"remember","remember",0.5,"remember1","3","3",0.892857142857143,28,1
"138",1,22,"red","process","blue","church","2",1169.33999998288,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",1.5,"remember2","2","2",0.892857142857143,28,NA
"138",1,23,"red","process","blue","tank","2",1267.55899995388,"larger","No","No",12.4631638333328,"Yes",9,1042.99099995417,1,FALSE,NA,NA,NA,"process","process",-0.5,"process1","2","2",0.892857142857143,28,NA
"138",1,24,"red","remember","red","clinic","3",7694.04399999382,"larger","No","No",12.4631638333328,"Yes",5,3019.18399998185,1,FALSE,"2",2774.33899998164,13,"process","process",-1.5,"process2","2","2",0.892857142857143,28,0
"138",1,25,"red","remember","red","eagle","4",1895.39399998068,"smaller","No","No",12.4631638333328,"Yes",6,1150.30299998767,1,FALSE,"4",2996.28899998299,15,"remember","remember",0.5,"remember1","3","3",0.892857142857143,28,1
"138",1,26,"red","remember","red","whistle","4",6105.20199997464,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"1",1571.54799996404,3,"remember","remember",1.5,"remember2","4","4",0.892857142857143,28,0
"138",1,27,"red","remember","red","sandwich","2",1799.21899995173,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",2030.65099997428,4,"remember","remember",2.5,"remember3","4","4",0.892857142857143,28,1
"138",1,28,"red","process","blue","taxi","4",3923.9599999795,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"remember","remember",2.5,"remember3","2","2",0.892857142857143,28,NA
"138",1,29,"red","process","blue","cocktail","3",2541.95599997274,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,NA,NA,NA,"process","process",-0.5,"process1","4","4",0.892857142857143,28,NA
"138",1,30,"red","remember","red","bucket","4",3498.44699996916,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"1",1740.60199999437,16,"process","process",-1.5,"process2","3","3",0.892857142857143,28,0
"138",1,31,"red","remember","red","pillow","1",1954.64399994753,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"1",2750.75099995086,6,"remember","remember",0.5,"remember1","4","4",0.892857142857143,28,1
"138",1,32,"red","remember","red","pole","2",1526.52199997756,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"4",2146.24399997841,14,"remember","remember",1.5,"remember2","1","1",0.892857142857143,28,0
"138",2,1,"red","remember","red","pizza","4",16267.0259999883,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"4",946.920999983675,5,NA,NA,NA,NA,"2","2",0.892857142857143,28,1
"138",2,2,"red","remember","red","chair","2",1574.51199994801,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",1132.02399998333,3,"remember","remember",0.5,"remember1","4","4",0.892857142857143,28,1
"138",2,3,"red","process","blue","curtain","2",1181.34699998482,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",602.223999950569,32,"remember","remember",1.5,"remember2","2","2",0.892857142857143,28,1
"138",2,4,"red","process","blue","cherry","3",740.30699998833,"smaller","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"4",1342.10499998298,11,"process","process",-0.5,"process1","2","2",0.892857142857143,28,0
"138",2,5,"red","remember","red","rabbit","2",1406.45999996102,"smaller","No","No",12.4631638333328,"Yes",1,3398.55899997323,1,FALSE,"3",600.178999965079,31,"process","process",-1.5,"process2","3","3",0.892857142857143,28,0
"138",2,6,"red","process","blue","fort","4",1285.02099997754,"larger","No","No",12.4631638333328,"Yes",2,1281.90499998326,1,FALSE,"1",840.612999979639,21,"remember","remember",0.5,"remember1","2","2",0.892857142857143,28,0
"138",2,7,"red","process","blue","circus","1",1434.05399999075,"larger","No","No",12.4631638333328,"Yes",10,7996.83399998606,1,FALSE,"1",882.114999980084,27,"process","process",-0.5,"process1","4","4",0.892857142857143,28,1
"138",2,8,"red","process","blue","tent","3",2171.54999995406,"larger","No","No",12.4631638333328,"Yes",11,1477.44999996503,1,FALSE,"1",1165.02499996126,7,"process","process",-1.5,"process2","1","1",0.892857142857143,28,0
"138",2,9,"red","remember","red","carpet","4",1143.07499999623,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"3",1853.10799996788,10,"process","process",-2.5,"process3","3","3",0.892857142857143,28,0
"138",2,10,"red","process","blue","school","3",853.65099997411,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",1060.08999997051,25,"remember","remember",0.5,"remember1","4","4",0.892857142857143,28,0
"138",2,11,"red","process","blue","tire","2",979.90599995642,"larger","No","No",12.4631638333328,"Yes",NA,NA,0,FALSE,"2",927.190999947023,16,"process","process",-0.5,"process1","3","3",0.892857142857143,28,1
"138",2,12,"red","remember","red","brick","1",1122.602999995,"smaller","No","No",12.4631638333328,"Yes",9,1068.57099997951,1,FALSE,"2",1251.97399995325,2,"process","process",-1.5,"process2","2","2",0.892857142857143,28,0
